STATE/UT,DISTRICT,Year,Murder,Assault on women,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Violent Crimes,Property Crimes,Total Crimes
Karnataka,MYSORE RURAL,2005,0,1,0,0,1,0,0,32,1,0,1,1,35
Karnataka,RAICHUR,2005,2,1,0,0,0,0,0,27,4,0,3,0,34
Karnataka,RAILWAYS,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Karnataka,SHIMOGA,2005,1,2,0,0,0,0,7,2,0,22,10,0,34
Karnataka,TUMKUR,2005,1,1,0,0,0,0,0,43,0,0,2,0,45
Karnataka,UDUPI,2005,1,0,0,0,0,0,0,28,0,28,1,0,57
Karnataka,UTTAR KANNADA,2005,0,0,0,0,0,0,0,3,0,0,0,0,3
Kerala,ALAPUZHA,2005,0,2,0,0,0,0,9,7,0,10,11,0,28
Kerala,CBCID,2005,0,1,0,0,0,0,0,1,0,1,1,0,3
Kerala,ERNAKULAM COMMR.,2005,0,2,0,0,0,0,1,0,0,6,3,0,9
Kerala,ERNAKULAM RURAL,2005,0,0,0,0,0,0,6,6,0,5,6,0,17
Kerala,IDUKKI,2005,0,1,0,0,0,0,9,1,0,5,10,0,16
Kerala,KANNUR,2005,0,2,0,0,0,0,10,1,0,8,12,0,21
Kerala,KASARGOD,2005,1,2,0,0,0,0,4,1,0,11,7,0,19
Kerala,KOLLAM,2005,2,5,0,0,0,0,12,5,0,7,19,0,31
Kerala,KOTTAYAM,2005,0,4,0,0,0,0,7,2,0,4,11,0,17
Kerala,KOZHIKODE COMMR.,2005,0,3,0,0,0,0,3,2,0,3,6,0,11
Kerala,KOZHIKODE RURAL,2005,0,1,0,0,0,0,6,4,0,17,7,0,28
Kerala,MALAPPURAM,2005,0,0,0,0,0,0,8,1,0,7,8,0,16
Kerala,PALAKKAD,2005,0,9,0,0,0,0,10,2,0,8,19,0,29
Kerala,PATHANAMTHITTA,2005,1,0,0,0,0,0,13,1,0,1,14,0,16
Kerala,RAILWAYS,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Kerala,THRISSUR,2005,0,4,0,0,0,0,3,3,0,16,7,0,26
Kerala,TRIVANDRUM COMMR.,2005,0,0,0,0,0,0,3,2,0,5,3,0,10
Kerala,TRIVANDRUM RURAL,2005,0,4,0,0,0,0,17,2,0,7,21,0,30
Kerala,WAYANADU,2005,0,4,0,0,0,0,8,0,0,6,12,0,18
Madhya pradesh,ANUPPUR,2005,0,1,0,0,0,0,0,0,0,4,1,0,5
Madhya pradesh,ASHOK NAGAR,2005,2,9,0,0,0,2,48,0,0,39,59,2,100
Madhya pradesh,BALAGHAT,2005,1,4,0,0,0,0,24,14,0,14,29,0,57
Madhya pradesh,BARWANI,2005,0,3,0,0,0,1,9,0,0,35,12,1,48
Madhya pradesh,BETUL,2005,4,8,0,0,0,1,1,0,0,31,13,1,45
Madhya pradesh,BHIND,2005,3,5,2,0,1,5,24,0,0,100,34,6,140
Madhya pradesh,BHOPAL,2005,4,14,0,0,0,0,2,53,0,33,20,0,106
Madhya pradesh,BHOPAL RLY.,2005,0,0,0,0,0,0,0,3,0,3,0,0,6
Madhya pradesh,BURHANPUR,2005,0,0,0,0,0,0,1,0,0,4,1,0,5
Madhya pradesh,CHHATARPUR,2005,6,3,0,0,0,1,110,0,0,36,119,1,156
Madhya pradesh,CHHINDWARA,2005,0,7,1,0,0,0,4,0,0,17,12,0,29
Madhya pradesh,DAMOH,2005,3,3,0,0,0,0,24,46,0,16,30,0,92
Madhya pradesh,DATIYA,2005,3,9,0,0,1,2,36,0,0,30,48,3,81
Madhya pradesh,DEWAS,2005,3,16,0,0,0,0,21,0,0,151,40,0,191
Madhya pradesh,DHAR,2005,1,5,1,0,0,0,10,0,0,6,17,0,23
Madhya pradesh,DINDORI,2005,0,2,0,0,0,0,0,0,0,4,2,0,6
Madhya pradesh,GUNA,2005,2,5,0,0,0,1,77,0,0,73,84,1,158
Madhya pradesh,GWALIOR,2005,7,13,1,0,2,3,10,0,0,94,31,5,130
Madhya pradesh,HARDA,2005,2,5,0,0,0,0,7,0,0,7,14,0,21
Madhya pradesh,HOSHANGABAD,2005,1,7,1,0,0,0,44,0,0,21,53,0,74
Madhya pradesh,INDORE,2005,0,1,0,0,0,0,2,6,0,49,3,0,58
Madhya pradesh,INDORE RLY.,2005,0,2,0,0,0,0,0,0,0,3,2,0,5
Madhya pradesh,JABALPUR,2005,2,8,1,0,0,0,7,46,0,29,18,0,93
Madhya pradesh,JABALPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Madhya pradesh,JHABUA,2005,0,0,0,0,0,0,1,0,0,3,1,0,4
Madhya pradesh,KATNI,2005,1,4,0,0,0,0,3,22,0,14,8,0,44
Madhya pradesh,KHANDWA,2005,2,0,0,0,0,0,0,0,0,64,2,0,66
Madhya pradesh,KHARGON,2005,1,1,0,0,0,0,26,0,0,35,28,0,63
Madhya pradesh,MANDLA,2005,0,2,0,0,0,0,3,0,0,6,5,0,11
Madhya pradesh,MANDSAUR,2005,5,9,3,0,0,3,11,0,0,94,28,3,125
Madhya pradesh,MORENA,2005,3,6,0,0,2,0,22,0,0,208,31,2,241
Madhya pradesh,NARSINGHPUR,2005,1,9,0,0,0,1,41,0,0,48,51,1,100
Madhya pradesh,NEEMUCH,2005,2,2,0,0,0,0,0,0,0,16,4,0,20
Madhya pradesh,PANNA,2005,2,3,0,0,0,0,22,49,0,24,27,0,100
Madhya pradesh,RAISEN,2005,2,17,1,0,0,0,44,0,0,20,64,0,84
Madhya pradesh,RAJGARH,2005,0,14,0,0,0,0,28,0,0,35,42,0,77
Madhya pradesh,RATLAM,2005,1,3,0,0,0,1,19,0,0,89,23,1,113
Madhya pradesh,REWA,2005,2,10,0,0,0,1,7,51,0,46,19,1,117
Madhya pradesh,SAGAR,2005,5,16,1,0,1,1,5,0,0,147,27,2,176
Madhya pradesh,SATNA,2005,3,11,0,0,1,2,36,1,0,124,50,3,178
Madhya pradesh,SEONI,2005,1,2,0,0,0,0,1,19,0,15,4,0,38
Madhya pradesh,SHAHDOL,2005,0,0,0,0,0,0,5,0,0,3,5,0,8
Madhya pradesh,SHAJAPUR,2005,1,19,0,0,0,2,27,1,1,145,47,2,196
Madhya pradesh,SHEOPUR,2005,0,1,0,0,0,0,46,0,0,14,47,0,61
Madhya pradesh,SHIVPURI,2005,6,7,0,0,0,1,8,0,0,71,21,1,93
Madhya pradesh,SIDHI,2005,1,7,3,0,0,1,2,27,0,13,13,1,54
Madhya pradesh,SIHORE,2005,2,14,1,0,0,1,11,0,0,77,28,1,106
Madhya pradesh,TIKAMGARH,2005,2,6,1,0,0,2,17,0,0,15,26,2,43
Madhya pradesh,UJJAIN,2005,5,25,1,0,1,4,53,0,0,384,84,5,473
Madhya pradesh,UMARIYA,2005,1,1,0,0,0,0,0,6,0,4,2,0,12
Madhya pradesh,VIDISHA,2005,3,21,1,0,0,2,51,0,0,46,76,2,124
Maharashtra,AHMEDNAGAR,2005,0,3,0,0,0,1,1,6,0,14,4,1,25
Maharashtra,AKOLA,2005,0,0,0,0,0,0,1,1,0,9,1,0,11
Maharashtra,AMRAVATI COMMR.,2005,0,1,0,0,0,0,0,4,2,1,1,0,8
Maharashtra,AMRAVATI RURAL,2005,0,5,0,0,0,0,0,3,0,12,5,0,20
Maharashtra,AURANGABAD COMMR.,2005,0,1,0,0,0,0,0,3,0,9,1,0,13
Maharashtra,AURANGABAD RURAL,2005,1,2,1,0,0,1,0,2,1,8,4,1,16
Maharashtra,BEED,2005,1,0,0,0,1,0,1,7,0,12,2,1,22
Maharashtra,BHANDARA,2005,0,2,0,0,0,0,0,3,0,8,2,0,13
Maharashtra,BULDHANA,2005,1,5,0,0,0,1,1,4,0,13,7,1,25
Maharashtra,CHANDRAPUR,2005,0,1,0,0,0,0,0,1,1,6,1,0,9
Maharashtra,DHULE,2005,1,0,1,0,0,0,3,7,1,7,5,0,20
Maharashtra,GADCHIROLI,2005,0,2,0,0,0,0,1,1,0,5,3,0,9
Maharashtra,GONDIA,2005,0,1,1,0,0,0,0,10,1,3,2,0,16
Maharashtra,HINGOLI,2005,0,1,0,0,0,0,1,0,0,9,2,0,11
Maharashtra,JALGAON,2005,1,5,0,0,0,0,2,7,0,15,8,0,30
Maharashtra,JALNA,2005,0,2,0,0,0,0,0,11,0,12,2,0,25
Maharashtra,KOLHAPUR,2005,0,3,0,0,0,0,0,9,0,8,3,0,20
Maharashtra,LATUR,2005,0,3,0,0,0,0,3,8,1,15,6,0,30
Maharashtra,MUMBAI,2005,0,0,0,0,0,0,0,12,2,3,0,0,17
Maharashtra,MUMBAI RLY.,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,NAGPUR COMMR.,2005,0,2,0,0,0,0,0,2,4,8,2,0,16
Maharashtra,NAGPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,NAGPUR RURAL,2005,0,6,0,0,0,0,0,4,3,11,6,0,24
Maharashtra,NANDED,2005,1,4,0,1,0,1,3,10,3,18,8,2,41
Maharashtra,NANDURBAR,2005,0,0,0,0,1,0,2,5,0,2,2,1,10
Maharashtra,NASIK COMMR.,2005,0,0,0,0,0,0,0,7,0,2,0,0,9
Maharashtra,NASIK RURAL,2005,0,3,0,0,1,0,1,13,1,16,4,1,35
Maharashtra,NAVI MUMBAI,2005,0,1,0,0,0,0,0,1,0,6,1,0,8
Maharashtra,OSMANABAD,2005,1,4,0,1,1,0,3,5,0,14,8,2,29
Maharashtra,PARBHANI,2005,2,2,0,0,0,0,5,5,0,16,9,0,30
Maharashtra,PUNE COMMR.,2005,0,2,0,0,1,0,1,14,0,2,3,1,20
Maharashtra,PUNE RLY.,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Maharashtra,PUNE RURAL,2005,2,1,1,1,0,1,0,6,0,8,4,2,20
Maharashtra,RAIGAD,2005,0,0,0,0,0,0,3,12,0,2,3,0,17
Maharashtra,RATNAGIRI,2005,0,1,0,0,0,0,0,9,0,4,1,0,14
Maharashtra,SANGLI,2005,2,6,0,0,0,0,1,5,0,13,9,0,27
Maharashtra,SATARA,2005,1,2,0,0,0,1,1,12,3,9,4,1,29
Maharashtra,SINDHUDURG,2005,0,0,0,0,0,0,0,3,1,1,0,0,5
Maharashtra,SOLAPUR COMMR.,2005,0,2,0,1,0,0,0,7,1,2,2,1,13
Maharashtra,SOLAPUR RURAL,2005,1,3,1,0,1,1,4,14,1,17,9,2,43
Maharashtra,THANE COMMR.,2005,0,0,1,1,0,0,1,3,0,20,2,1,26
Maharashtra,THANE RURAL,2005,0,1,0,0,0,0,4,6,3,10,5,0,24
Maharashtra,WARDHA,2005,0,2,0,0,0,0,0,0,1,1,2,0,4
Maharashtra,WASHIM,2005,0,1,0,0,0,0,6,11,2,26,7,0,46
Maharashtra,YAVATMAL,2005,0,3,2,0,0,0,3,5,0,22,8,0,35
Manipur,BISHNUPUR,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CHANDEL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,CHURACHANDPUR,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL(EAST),2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,IMPHAL(WEST),2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,SENAPATI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,TAMENGLONG,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,THOUBAL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Manipur,UKHRUL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS EAST,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS SOUTH,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,GARO HILLS WEST,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,JAINTIA HILLS,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS EAST,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,KHASI HILLS WEST,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Meghalaya,RI-BHOI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,AIZAWL,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,CHAMPHAI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,KOLASIB,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,LAWNGTLAI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,LUNGLEI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,MAMIT,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,SAIHA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Mizoram,SERCHHIP,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,DIMAPUR,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,KIPHIRE,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,KOHIMA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,MOKOKCHUNG,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,MON,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,PEREN,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,PHEK,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,TUENSANG,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,WOKHA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Nagaland,ZUNHEBOTO,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,ANGUL,2005,0,2,0,0,0,0,14,13,0,8,16,0,37
Odisha,BALASORE,2005,0,1,0,0,1,0,46,0,0,8,47,1,56
Odisha,BARAGARH,2005,1,1,1,0,0,1,1,0,0,0,4,1,5
Odisha,BERHAMPUR,2005,0,0,0,0,0,0,7,12,0,11,7,0,30
Odisha,BHADRAK,2005,0,0,0,0,0,0,0,54,0,0,0,0,54
Odisha,BOLANGIR,2005,0,6,0,0,0,0,2,30,0,0,8,0,38
Odisha,BOUDH,2005,0,1,0,0,0,0,8,15,0,6,9,0,30
Odisha,CUTTACK,2005,0,0,0,0,0,0,0,101,0,0,0,0,101
Odisha,DEOGARH,2005,0,2,0,0,1,0,3,0,0,6,5,1,12
Odisha,DHENKANAL,2005,0,0,0,0,0,0,40,84,0,44,40,0,168
Odisha,GAJAPATI,2005,0,0,0,0,0,0,5,5,0,0,5,0,10
Odisha,GANJAM,2005,1,1,0,0,0,0,0,35,0,33,2,0,70
Odisha,JAGATSINGHPUR,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,JAJPUR,2005,0,0,0,0,0,0,0,0,0,27,0,0,27
Odisha,JHARSUGUDA,2005,0,0,0,0,0,0,5,0,0,9,5,0,14
Odisha,KALAHANDI,2005,0,1,0,0,0,2,15,0,0,6,16,2,24
Odisha,KANDHAMAL,2005,0,1,0,0,0,0,27,28,0,0,28,0,56
Odisha,KENDRAPARA,2005,2,3,0,0,0,0,2,29,0,23,7,0,59
Odisha,KEONJHAR,2005,0,0,1,0,0,0,0,0,0,0,1,0,1
Odisha,KHURDA,2005,0,0,0,0,0,0,20,40,0,20,20,0,80
Odisha,KORAPUT,2005,0,3,0,0,0,0,2,27,0,22,5,0,54
Odisha,MALKANGIR,2005,0,0,0,0,0,0,1,11,0,10,1,0,22
Odisha,MAYURBHANJ,2005,0,1,0,0,0,0,0,22,0,68,1,0,91
Odisha,NAYAGARH,2005,0,0,0,0,0,0,32,32,0,0,32,0,64
Odisha,NOWRANGPUR,2005,2,1,0,0,0,0,5,5,0,8,8,0,21
Odisha,NUAPADA,2005,2,1,1,0,1,0,15,12,0,130,19,1,162
Odisha,PURI,2005,0,2,2,0,1,2,9,59,0,0,13,3,75
Odisha,RAYAGADA,2005,0,3,0,0,0,0,0,0,0,4,3,0,7
Odisha,ROURKELA,2005,0,0,0,0,0,0,0,2,0,0,0,0,2
Odisha,SAMBALPUR,2005,1,1,1,0,0,0,0,0,0,32,3,0,35
Odisha,SONEPUR,2005,0,0,0,0,0,0,0,21,0,0,0,0,21
Odisha,SRP(CUTTACK),2005,0,0,0,0,0,0,0,2,0,3,0,0,5
Odisha,SRP(ROURKELA),2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisha,SUNDARGARH,2005,0,2,0,0,0,0,0,0,0,6,2,0,8
Punjab,AMRITSAR,2005,0,0,0,0,0,0,0,0,1,0,0,0,1
Punjab,BARNALA,2005,0,0,0,0,0,0,0,0,0,2,0,0,2
Punjab,BATALA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,BHATINDA,2005,0,2,0,0,0,0,2,16,0,11,4,0,31
Punjab,FARIDKOT,2005,0,0,0,0,0,0,0,2,0,4,0,0,6
Punjab,FATEHGARH SAHIB,2005,0,0,0,0,0,0,0,0,0,2,0,0,2
Punjab,FEROZPUR,2005,0,0,0,0,0,0,0,2,0,2,0,0,4
Punjab,G.R.P,2005,0,0,0,0,0,0,0,0,0,2,0,0,2
Punjab,GURDASPUR,2005,0,0,0,0,0,0,0,0,0,1,0,0,1
Punjab,HOSHIARPUR,2005,0,1,0,0,0,0,5,12,0,1,6,0,19
Punjab,JAGRAON,2005,0,0,0,0,0,0,0,1,0,2,0,0,3
Punjab,JALANDHAR,2005,0,0,0,0,0,0,0,16,0,0,0,0,16
Punjab,KAPURTHALA,2005,1,0,0,0,0,0,0,3,0,2,1,0,6
Punjab,KHANNA,2005,0,0,0,0,0,0,0,1,0,1,0,0,2
Punjab,LUDHIANA,2005,0,0,1,0,0,0,0,3,0,3,1,0,7
Punjab,MAJITHA,2005,1,1,0,0,0,0,0,0,0,0,2,0,2
Punjab,MANSA,2005,0,0,0,0,0,0,0,1,0,3,0,0,4
Punjab,MOGA,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Punjab,MUKTSAR,2005,0,2,0,0,0,0,0,1,0,0,2,0,3
Punjab,NAWAN SHAHR,2005,0,3,0,0,0,0,0,9,0,0,3,0,12
Punjab,PATIALA,2005,1,0,0,0,0,0,0,0,0,4,1,0,5
Punjab,ROPAR,2005,0,0,0,0,0,0,0,1,0,1,0,0,2
Punjab,SANGRUR,2005,0,0,0,0,0,0,0,4,0,1,0,0,5
Punjab,TARN TARAN,2005,0,0,0,0,0,0,0,0,0,5,0,0,5
Rajasthan,AJMER,2005,2,5,3,0,2,1,6,3,0,86,16,3,108
Rajasthan,ALWAR,2005,1,3,0,0,0,3,6,2,0,203,10,3,218
Rajasthan,BANSWARA,2005,0,0,0,0,0,0,6,0,0,3,6,0,9
Rajasthan,BARAN,2005,0,6,1,0,0,0,2,7,0,60,9,0,76
Rajasthan,BARMER,2005,2,3,0,0,0,1,0,5,0,101,5,1,112
Rajasthan,BHARATPUR,2005,1,3,0,0,0,4,3,4,0,346,7,4,361
Rajasthan,BHILWARA,2005,2,5,0,0,0,4,0,103,0,0,7,4,114
Rajasthan,BIKANER,2005,2,11,0,0,0,2,8,1,0,134,21,2,158
Rajasthan,BUNDI,2005,3,2,0,0,1,0,19,7,0,34,24,1,66
Rajasthan,CHITTORGARH,2005,1,7,0,0,0,0,0,1,0,78,8,0,87
Rajasthan,CHURU,2005,2,3,1,0,0,0,71,1,0,9,77,0,87
Rajasthan,DAUSA,2005,1,2,0,0,0,1,0,0,0,67,3,1,71
Rajasthan,DHOLPUR,2005,1,2,3,0,0,0,0,109,0,0,6,0,115
Rajasthan,DUNGARPUR,2005,0,0,0,0,0,0,0,0,0,4,0,0,4
Rajasthan,G.R.P.,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Rajasthan,GANGANAGAR,2005,7,15,1,0,0,0,22,6,0,180,45,0,231
Rajasthan,HANUMANGARH,2005,5,6,0,0,0,0,7,5,0,126,18,0,149
Rajasthan,JAIPUR,2005,0,14,4,0,0,1,0,104,1,127,18,1,251
Rajasthan,JAISALMER,2005,1,0,0,0,0,0,0,2,0,28,1,0,31
Rajasthan,JALORE,2005,1,0,0,0,0,0,1,0,0,83,2,0,85
Rajasthan,JHALAWAR,2005,1,3,1,0,1,3,3,2,0,64,8,4,78
Rajasthan,JHUNJHUNU,2005,2,4,0,0,0,1,1,4,0,132,7,1,144
Rajasthan,JODHPUR,2005,3,5,1,0,0,0,117,16,0,30,126,0,172
Rajasthan,KARAULI,2005,2,1,0,0,0,0,1,1,0,132,4,0,137
Rajasthan,KOTA,2005,7,7,0,0,0,2,12,0,0,72,26,2,100
Rajasthan,NAGAUR,2005,1,9,0,0,0,3,0,3,0,164,10,3,180
Rajasthan,PALI,2005,3,5,0,0,0,2,2,8,0,188,10,2,208
Rajasthan,RAJSAMAND,2005,0,1,0,0,0,0,10,1,0,13,11,0,25
Rajasthan,SAWAI MADHOPUR,2005,0,3,0,0,0,0,1,2,0,59,4,0,65
Rajasthan,SIKAR,2005,1,4,0,0,0,4,2,5,0,110,7,4,126
Rajasthan,SIROHI,2005,2,1,0,0,0,0,29,3,0,18,32,0,53
Rajasthan,TONK,2005,2,4,3,0,0,0,70,8,0,65,79,0,152
Rajasthan,UDAIPUR,2005,0,2,0,0,0,0,0,2,0,18,2,0,22
Sikkim,EAST,2005,0,0,0,0,0,0,1,0,0,1,1,0,2
Sikkim,NORTH,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Sikkim,SOUTH,2005,0,0,0,0,0,0,1,0,0,2,1,0,3
Sikkim,WEST,2005,0,0,0,0,0,0,1,0,0,1,1,0,2
Tamil nadu,CHENNAI,2005,0,0,0,0,0,0,0,8,0,0,0,0,8
Tamil nadu,CHENNAI RLY.,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Tamil nadu,COIMBATORE RURAL,2005,4,0,0,0,0,0,5,79,0,35,9,0,123
Tamil nadu,COIMBATORE URBAN,2005,1,0,0,0,0,0,1,9,0,0,2,0,11
Tamil nadu,CUDDALORE,2005,0,0,0,0,0,0,0,29,0,0,0,0,29
Tamil nadu,DHARMAPURI,2005,0,0,0,0,0,0,3,15,0,0,3,0,18
Tamil nadu,DINDIGUL,2005,0,0,0,0,0,0,0,31,1,0,0,0,32
Tamil nadu,ERODE,2005,1,0,0,0,0,1,0,36,0,0,1,1,38
Tamil nadu,KANCHIPURAM,2005,0,0,0,0,0,0,0,0,0,3,0,0,3
Tamil nadu,KANYAKUMARI,2005,1,1,0,0,0,0,0,2,4,0,2,0,8
Tamil nadu,KARUR,2005,0,1,0,0,0,0,7,0,0,22,8,0,30
Tamil nadu,KRISHNAGIRI,2005,0,0,0,0,0,2,5,17,0,0,5,2,24
Tamil nadu,MADURAI RURAL,2005,2,2,0,0,0,2,39,90,0,0,43,2,135
Tamil nadu,MADURAI URBAN,2005,0,0,0,0,0,0,0,11,0,0,0,0,11
Tamil nadu,NAGAPATTINAM,2005,2,0,0,0,0,1,4,21,0,16,6,1,44
Tamil nadu,NAMAKKAL,2005,0,0,0,0,0,0,0,15,1,0,0,0,16
Tamil nadu,NILGIRIS,2005,0,1,0,0,0,0,0,4,0,3,1,0,8
Tamil nadu,PERAMBALUR,2005,1,1,0,0,0,2,0,50,0,0,2,2,54
Tamil nadu,PUDUKOTTAI,2005,2,4,0,0,0,0,29,50,0,0,35,0,85
Tamil nadu,RAMNATHAPURAM,2005,1,0,0,0,0,0,0,18,0,6,1,0,25
Tamil nadu,SALEM RURAL,2005,1,0,2,0,0,0,0,34,0,19,3,0,56
Tamil nadu,SALEM URBAN,2005,1,0,0,0,0,0,0,0,0,1,1,0,2
Tamil nadu,SIVAGANGAI,2005,1,0,0,0,0,0,7,31,0,6,8,0,45
Tamil nadu,THANJAVUR,2005,2,1,0,0,0,1,1,0,6,13,4,1,24
Tamil nadu,THENI,2005,0,0,0,0,0,0,0,9,0,0,0,0,9
Tamil nadu,THIRUNELVELI RURAL,2005,1,2,0,0,0,1,7,49,0,0,10,1,60
Tamil nadu,THIRUNELVELI URBAN,2005,0,0,0,0,0,0,0,11,0,0,0,0,11
Tamil nadu,THIRUVALLUR,2005,1,1,0,0,0,0,22,12,0,0,24,0,36
Tamil nadu,THIRUVANNAMALAI,2005,0,0,0,0,0,0,0,42,0,0,0,0,42
Tamil nadu,THIRUVARUR,2005,2,1,0,0,0,1,2,12,0,0,5,1,18
Tamil nadu,THOOTHUGUDI,2005,1,0,0,0,0,0,2,11,0,0,3,0,14
Tamil nadu,TRICHY RLY.,2005,0,0,0,0,0,0,1,0,0,0,1,0,1
Tamil nadu,TRICHY RURAL,2005,3,0,0,0,0,0,0,27,0,0,3,0,30
Tamil nadu,TRICHY URBAN,2005,0,0,0,0,0,0,0,6,0,0,0,0,6
Tamil nadu,VELLORE,2005,1,0,0,0,0,0,0,22,0,0,1,0,23
Tamil nadu,VILUPPURAM,2005,1,3,0,0,0,0,2,60,0,0,6,0,66
Tamil nadu,VIRUDHUNAGAR,2005,0,1,0,0,0,0,5,18,0,37,6,0,61
Tripura,DHALAI,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,NORTH,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripura,SOUTH,2005,0,5,0,0,0,0,14,1,0,18,19,0,38
Tripura,WEST,2005,0,0,0,0,0,0,0,0,0,0,0,0,0
Uttar pradesh,AGRA,2005,4,3,6,0,1,1,10,39,0,81,23,2,145
Uttar pradesh,ALIGARH,2005,8,14,6,0,3,1,12,14,0,73,40,4,131
Uttar pradesh,ALLAHABAD,2005,8,1,3,0,0,0,1,20,0,11,13,0,44
Uttar pradesh,AMBEDKAR NAGAR,2005,2,1,0,0,0,0,0,24,0,11,3,0,38
Uttar pradesh,AURAIYA,2005,3,3,0,0,0,1,11,0,0,16,17,1,34
Uttar pradesh,AZAMGARH,2005,5,1,1,1,1,5,15,0,0,53,22,7,82
Uttar pradesh,BADAUN,2005,10,9,1,0,0,0,0,21,0,1,20,0,42
Uttar pradesh,BAGHPAT,2005,0,1,3,0,0,0,0,2,0,3,4,0,9
Uttar pradesh,BAHRAICH,2005,3,4,0,0,0,0,0,43,0,2,7,0,52
Uttar pradesh,BALLIA,2005,2,2,0,0,0,1,2,9,9,8,6,1,33
Uttar pradesh,BALRAMPUR,2005,0,0,0,0,0,0,3,1,0,0,3,0,4
Uttar pradesh,BANDA,2005,4,8,0,0,0,1,2,37,0,29,14,1,81
Uttar pradesh,BARABANKI,2005,24,4,8,4,11,1,47,107,0,116,83,16,322
Uttar pradesh,BAREILLY,2005,10,4,6,0,1,2,7,69,0,39,27,3,138
Uttar pradesh,BASTI,2005,0,1,0,0,0,0,4,51,0,46,5,0,102
Uttar pradesh,BIJNOR,2005,3,1,3,0,0,0,8,3,0,16,15,0,34
Uttar pradesh,BULANDSHAHAR,2005,9,4,3,0,1,1,8,0,0,29,24,2,55
Uttar pradesh,CHANDOLI,2005,2,0,0,0,0,0,3,7,0,2,5,0,14
Uttar pradesh,CHITRAKOOT DHAM,2005,1,3,0,0,0,1,3,31,0,23,7,1,62
Uttar pradesh,DEORIA,2005,2,1,0,0,0,0,10,29,0,16,13,0,58
Uttar pradesh,ETAH,2005,2,1,1,0,0,0,8,5,0,20,12,0,37
Uttar pradesh,ETAWAH,2005,3,6,2,0,0,0,2,15,0,2,13,0,30
Uttar pradesh,FAIZABAD,2005,4,0,0,0,0,0,0,55,0,0,4,0,59
